1409988724105043973	35935113	[CLS] fr bro they wanna text all day go out on dates and shit she kn ##o u wanna fuck i know she want some money so fuck it let ’ s just cut the chase 	1
1409651590319935493	2946582425	[CLS] i argue with my best ##fr ##ien ##d so much but that ’ s my ni ##gga ##s always down to go out lo ##l 	2
1409639249456992272	187012572	[CLS] eating supper super early because i am going out to watch the ha ##bs . . . in the stanley cup finals . been waiting for this for 0 years and it doesn t even feel real yet . 	2
1409636489470693382	333580686	[CLS] and trust me iv ##e only had annoying men come by me a few times . most of the time i go out . men do not bother and if th ##wy try to talk dance etc . they are respectful about it . 	2
1409631379344617473	2456866736	[CLS] this is gonna be so heart breaking when england go out tomorrow 	2
1409629118199746564	35935113	[CLS] ray j bet not go out like that 	2
1409613875247517699	23385127	[CLS] hey look . they don ’ t come to my office and tell me how to do my job . if there ’ s an eye ##lash in my wa ##wa ho ##agi ##e it ’ s supposed to be there . 	1
1409612407345926146	25886749	[CLS] i gotta go to work in manhattan tomorrow so i ll probably contribute 	1
1409611620372955141	18733470	[CLS] gonna go out on a limb and say the yankees could ##a used manny mach ##ado after all . but the same people that like those ny ##pd hats didn t want him here for some reason . . . 	2
1409605613060071426	245589064	[CLS] damn ##nn ##nn . . that s nasty . hope they go out of business 	2
1409603270671310849	18107739	[CLS] i have endorsed going to work tomorrow 	2
1409602356082364417	4384762935	[CLS] tag ##ging everyday until we go out for drinks 	0
1409596590063562758	19634345	[CLS] i ’ m not here for anything but me . i ’ m not going to go out of my way for anything except my anyone , and else . i ’ ve done my work , and i ’ ve done this , and i ’ m going to make certainly sure that i ’ m doing this . 	2
1409596424338219010	3131452407	[CLS] and might as well go out of business altogether . slow to cover events , no analysis , unnecessary pay ##wall ##s , far behind for the news that matters . another failed institution 	2
1409590581647482880	251936779	[CLS] it is a monday why are my der ##ange ##d friends asking me to go out tonight 	2
1409588278135693335	1631539921	[CLS] we ain ’ t beating france afterwards so this was the way to go out … . and my heart will go on [unk] 	2
1409587226577567748	1094956120546963456	[CLS] go out for a walk to calm my mind end up de ##hy ##dra ##ted looking like a crack ##head sitting down 	2
1409584342343421952	1133095471537373189	[CLS] like yo ##gi said the game is 0 mental , as a former life long player up to college it looks to me that this team is pressing with runners in scoring position . they are also using too much analytics . they need to divers ##ify their strategy . mix it up and make some moves . 	2
1409579559171891201	89863176	[CLS] it ’ s so annoying to hear “ you go out too much ” , or you ’ re always at a party . i ’ m always at work too , id ##k why my life seems to be the topic of discussion . 	2
1409576905217544197	168747579	[CLS] i really wanna go get autumn but i really don ’ t wanna go out in this weather 	2
1409576249396170761	2568243819	[CLS] i really like going to work now wow 	2
1409575380558692356	50706690	[CLS] cleared construction on sb from roosevelt avenue to college point boulevard i 0 	0
1409561191270260737	2820472121	[CLS] victory 0 jug ##ger ##naut 0 they were fine , with some great performances , especially jug ##ger ##naut . i enjoyed them , but i don t think i d go out of my way to watch them again . 	2
1409556571559022593	770410839891406848	[CLS] i ’ m going to work out today , pray for me . 	0
1409555885022646276	60155455	[CLS] this is terrible . my deepest condo ##lence ##s go out to the entire family . [unk] 	2
1409555606118281226	2579018578	[CLS] if u ain ’ t gotta go out , don ’ t 	1
1409555520621527043	973546170625789952	[CLS] i didn ##t go live i was record ##in it for my v ##log . and baseball ##s part of my life and hey guess what im doin something i love full time . i don ##t need to “ get ” i life i went out and got it . maybe u should spend less time hat ##in and go out and get one of your own . than ##x for follow ##in bt ##w 	2
1409552612169551873	2302982350	[CLS] swear to god this is true and it gets worse with new black generations who don ##t have pensions or the ability to go to college for 0 ##k or buy a home for 0 ##k . 	2
1409551941114417157	50179868	[CLS] most definitely . she looked too gorgeous to not go out . 	2
1409550448705642497	35657420	[CLS] global warming is real , at least i can go out in the day after tomorrow in style . 	1
1409549344265621511	17843715	[CLS] after everybody s grandma and grandpa go out with the family , again . 	0
1409546258977636362	764167819743354880	[CLS] me trying to be a real person after going out 0 days nights in a row 	1
1409543231096905729	1355074797445799939	[CLS] okay now that pride festivities are done , let ’ s stop with the going out bs . haven ’ t been the type to go out three nights in a row but i did it and i am done . got a little messy but the good times out ##weig ##h the bad . 	2
1409535790082891779	50706690	[CLS] construction on sb from roosevelt avenue to college point boulevard i 0 	0
1409534232708497409	360849792	[CLS] you ’ re the most annoying straight man i ’ ve ever come across and for that i ’ m going to work towards shutting down your profile [unk] 	1
1409523732289409027	3232488282	[CLS] i go out my way every ##time for m ##fs . . . who do the same 	1
1409520171572662273	491575572	[CLS] good , go to work 	2
1409513923825504256	563167306	[CLS] if your w ##f ##h job doesn ’ t tell you that if you go out of state you won ’ t be paid even when their office was closed site wide would you a choose violence b find a new job c option ad all of the above 	1
1409506170134536195	603556046	[CLS] prayers go out to past ##rna ##k and his family , absolutely tragic news . 	1
1409505517056241666	1375469431	[CLS] bitch ##es get a bb ##l and some lip fill ##ers and they morals go out the window for the bag 	1
1409500313036406786	33334590	[CLS] to all the educators who are enjoying their 0 ##st day of summer today by not having to go to work . i will be joining you in celebration by not going to the office and enjoying the day outside [unk] 	2
1409497274279936004	895259241799462912	[CLS] i really thought i was going to work this morning [unk] i don ’ t even have the energy rn to go home let alone work sm ##h 	2
1409483240214351874	1335995771859111936	[CLS] good morning . [unk] have you been no , i m not awake yet . i m going to sleep a bit more before going to work . [unk] 	1
1409475566722588672	39377605	[CLS] my lack of desire to go to work … om ##g 	2
1409470397708439553	1291141948451979266	[CLS] i woke up so confused cause it ’ s monday and i don ’ t have to go to work . . but it feels so good to not have to rush anywhere . 	2
1409444228002947075	757035634573897729	[CLS] going to work at the same time as all people stumbling home from the clubs [unk] 	2
1409421285269061634	391746946	[CLS] going to work without calling out is hard 	2
1409391750435725312	278640454	[CLS] take her out and show her the world , you know she don ##t go out often 	1
1409346572719214596	2369834192	[CLS] i dead gotta go to work t ##m ##w tho … 	2
1409346463985963017	976450221046685696	[CLS] if we go out to eat , we ordering app ##eti ##zers then en ##tree we go ##n tip our server cause we not with that cheap energy 	1
1409345054716596224	946227606185304064	[CLS] when i was a kid , i was sent to school with no breakfast . my stomach would have painful spa ##sms and i would curl up in pain waiting for lunch ##time . when i had ins ##om ##nia most of my life , i was a walking zombie and it eventually killed any plans i had . i had no energy to live my life 	2
1409341891875909634	636376844	[CLS] going out on a limb here , but maybe some of those leaders are also part of the stat ##istic itself . why shine a light on something you need on the dl . 	1
1409333502206791687	1072852430923149314	[CLS] i stan card ##i bc i was thinking of going out there and watching a video lo ##l [unk] 	0
1409318266330390531	29995316	[CLS] ryan . you told on his pod you “ genuinely ” thought this team was turning the corner . then they go out get swept . at what point should we ask for accountability from the ego mania ##c gm for this ho ##rre ##ndo ##us roster 	1
1409315004210454534	17725498	[CLS] i think i might be waiting forever for women shaking their ass as props for rap performances to go out of style . literally every time i see it ie . da ##ba ##by ’ s performance i think we still doing this 	1
1409305515855908870	15967621	[CLS] my girls want me to go out a third night in a row 	2
1409305016947589120	10500412	[CLS] california has unmarked cross ##walk ##s everywhere , which i remember learning about in elementary school , knew were always ignored by drivers , and concluded were imaginary and bats ##hit . i walked to school along ventura boulevard beginning in the 0 ##th grade . i had domain knowledge 	1
1409302834525396992	144577821	[CLS] yeah , i mean , he ’ s a gr ##if ##ter . as bad as pe ##los ##i is , she ’ s te ##fl ##on in that district . she ’ ll go out on her terms . 	2
1410019227755548672	44277501	[CLS] going out sad . 	2
1410016800927096838	2320034306	[CLS] i love being alone . like if i ’ m not with my wife and kid , i wanna be alone . i have no problem going out by myself . 	2
1410003254407221251	1331769929394245632	[CLS] well , i have nowhere else to go out for the upcoming [unk] weekend other than . . . . . just staying [unk] 	1
1410002385225846798	192935052	[CLS] stepped outside hoping it would be cooler out . it is not . i am a foolish man . don ’ t go out . stay in . eat ice cream . it ’ s self care . thank me later . 	0
1409995688981716995	246070823	[CLS] alert one service only this sunday . join us in person or virtual at 0 0 am , then go out and enjoy family and friends . refuge church of god 	1
1409989856269422596	1402781940198031360	[CLS] britney don t worry everything is going to work out you have too many people that love you 	1
1410181085795860481	844664631431979008	[CLS] dead don ’ t feel like going to work 	2
1409972322144976896	850359689011396613	[CLS] don ##t wait for for an opportunity , go out create it [unk] brooklyn mitsubishi 	1
1409968237886980118	19685647	[CLS] 0 minutes seems a long time . that s a valid complaint if poorly stated . i mean , maybe consider not going out in a pan ##de ##mic of course 	0
1409960057312325638	1004879399009816576	[CLS] when u go out of your house and you get caught on video or photograph what can ‘ you ’ personally do about it that includes being drunk , dancing at a bb ##q , fighting in public … at any moment someone could record you . if i go out in my bonnet and i end up being recorded , fk em . 	1
1409959386970214409	81640100	[CLS] drove to go see my parents . they ’ re , surprisingly , not home . like they think they ’ re grown and can just go out . hm ##ph ##hh [unk] probably went to cost ##co . 	1
1409944319381942281	1112441428230225920	[CLS] the best times to go out with friends is 0 0 on no question 	2
1409929697379635213	25381332	[CLS] this is social media . you wanna be go to school don ’ t go to my feed stories . 	1
1409927372929896448	2644165827	[CLS] mm i wanna go out 	2
1409916975409737733	3093881686	[CLS] no ##ow ##w ##w ##w this , johnny i like you . i do . we are going to work on a special announcement when we work together in the near future 	1
1409914618194038792	1336887482756063232	[CLS] those were my guys when i went to school out there . 	2
1409914348848484358	23707179	[CLS] they ain ’ t have to let bow wow go out like that . 	1
1409907737077686272	2251110556	[CLS] i don ’ t know why i went to college you can literally learn anything from you tube tutor ##ial videos 	1
1409902675467059205	338072849	[CLS] i ’ ve went thru 0 pairs of sunglasses this summer already . i feel like i go out with the intention of not coming home with them at this point 	2
1409900903302406144	29838266	[CLS] i was gonna go to work early today , but i just keep thinking about how hot it is outside and how hot it would be in the store . 	2
1409899526098493446	85736442	[CLS] i agree . some pp ##l just can ’ t let go out “ aesthetic ” though [unk] 	2
1409897680264908810	355881217	[CLS] finally started going out again after getting va ##cci ##nated and i got a cold lo ##l . never again staying home forever . 	1
1409896225961295876	21702500	[CLS] “ get va ##cci ##nated as soon asa ##p so you can come back to school in person ” b ##mc ##c psychology major , sal ##ma cara ##nda ##nas ##top by today to get your modern ##a vaccine until 0 0 ##pm . walk ins are welcome at 0 chambers st enter at west gate . 	1
1409877561396633601	16249156	[CLS] going out for coffee was a mistake , i need another shower 	1
1409875585237667845	183877942	[CLS] [unk] ye ##a im ##a just go to work 	2
1409873331445186567	62943428	[CLS] on my 0 min walk from the station to my office just now i saw an emotionally disturbed man running away from some bag ##el shop workers who were pursuing him for stealing a woman s purse . like the subway , canal st was already in decline , but it s gotten far worse the last year . 	2
1409872999189204993	179393526	[CLS] the mall really don ’ t be having shit anymore i don ’ t remember the last time i bought something at the mall store that i actually liked . all my going out clothes are usually ordered online . shit crazy ##y ##y ##y ##y 	2
1409863640484880384	924371391008444416	[CLS] multi ##ling ##ual learn ##er q ##tel lessons professional learning in preparation for the fall 0 return to school 	1
1409862098474184708	1268645916849963009	[CLS] imagine going to school with ph ##ar ##rell and making fun of him when he came back from bel air , ma with a new zero board and da ##ew ##on song d ##vs joints 	1
1409814393081282562	147850429	[CLS] “ why not go out on a limb isn ’ t that where the fruit is ” some random fortune cookie 	1
1409720991920660482	1112441428230225920	[CLS] considering maybe going to the yankee game thursday weather permitting , not sure if any of the boys are around to come with me though . any of y all going id ##c how bad they look i just wanna go out and have fun one last time before i go away for two weeks . l ##m ##k 	2
1409717878564265984	15260722	[CLS] om ##g there are more . okay that ’ s it . im going out to buy beer . 	2
1409706990864003082	951777193490829312	[CLS] i need a “ i ’ m coming to get you and we going out ” friend 	2
1409704924863107073	23126232	[CLS] out town has 0 elementary schools . one middle school and one high school . they are all about 0 years old and cannot be expanded . where should all the apartment children go to school this is the case all over n ##n ##j . it ’ s ridiculous to put apartments in established suburbs . 	1
1409704780310609924	1299020390	[CLS] clip ##pers ain ’ t going out without a fight 	2
1409686443421691905	972862322111901696	[CLS] stop waiting for a beautiful life … go out and create one . 	2
1409684492843839492	1306996616298102785	[CLS] big time marina ##ting from this morning going to work now back 	2
1410384805389389824	3288147861	[CLS] i had the same injury on left knee in 0 tore ac ##l left side ligament tend ##on men ##is ##cus too . 0 hr operation non walking cast 0 weeks cr ##at ##ch to toes going to college . sucked but survived right ac ##l 0 y ##rs ago i still kick their ars ##es at 0 tomorrow morning at the mc ##burn ##ey [unk] 	2
1410381515356319744	376530630	[CLS] so i won t have to go to work [unk] 	2
1410376857296461830	251936779	[CLS] not going out is so boring 	2
1410368403102130184	15887244	[CLS] hay si la bay ##bi [unk] • we should go out for drinks [unk] 	0
1410366386359132161	881180176784031744	[CLS] if my power is gonna go out , now would be a perfect time dinner is ready and i don ##t want to take this silly business exam at 0 ##pm 	2
1410347641343512576	214602900	[CLS] it s actually never to late as far as learning dev . age doesn ##t limit programming proficiency . coding is just logic . if you re good at logic , you can be a good dev . at any age . i never went to college , i taught myself in libraries this was a long time ago . 	1
1410339583355756546	279265529	[CLS] please chill out y ’ all i don ’ t want the power to go out while i ’ m on the train [unk] 	2
1410339436408225795	3398717277	[CLS] if nyc have a black out i still gotta go to work . . im ##a get on hot ##s w the world 	2
1410337387339788291	1212784353123549184	[CLS] right but when i was there i didn ’ t go out and there was central air back up here i am outside and we only have one ac and fans 	2
1410335735312490497	3321865776	[CLS] fr the au ##da ##city of “ don ’ t use the ac so the the power doesn ’ t go out ” like br ##uh the ac is the only reason i care if the power is on l ##ma ##oo 	2
1410334292182458368	832264537	[CLS] i hope the power in za ##ra go out 	1
1410330015468765186	3027562370	[CLS] not having to drive my kids to school and lose my parking spot was key . 	2
1410323859409190913	751860391408496640	[CLS] he ’ s right [unk] i don ’ t believe in as ##ter ##isk next to championships , you still gotta go out there and win 0 games out of 0 at most and be the better team [unk] 	1
1410320095314853892	377971494	[CLS] how should me and chase celebrate the last day of pride in nyc we want to go out with a bang 	2
1410313353428340742	123213902	[CLS] it ’ s “ the i ’ m going out for [unk] “ and “ my very home “ • • • upper east side , nyc 	0
1410312175000997902	1345080971956277255	[CLS] now i do love a different world . that show made me really want to go to college . at the same time i ’ m willing to sacrifice that because these are just tv shows . they ’ re only entertainment . and the stories aren ’ t that compelling . 	1
1410311670061277191	1262660517400924160	[CLS] it s all part of the training for when we go out of the tri state area . [unk] nails look nice . 	0
1410286901865627649	15664858	[CLS] definitely going out for a walk today just to prove to myself that sun ain ’ t nothin ’ 	1
1410282730856796162	1190678006236418048	[CLS] i literally didn ##t go to work for a week cause i wasn ’ t getting on the train or bus l ##m ##fa ##oo ##oo ##o i ’ m really not goin anywhere without a car ever again 	2
1410268267801976834	391746946	[CLS] i just don ’ t feel like going to work lo ##l 	2
1410264562654457861	8320162	[CLS] did you go to college just trying to understand how you got so dumb . i d ask for my money back if you did . 	1
1410260787130679298	838201206426255360	[CLS] it ’ s the last day of pride month and i ’ m going out with a bang [unk] week , i m chatting with singer , songwriter , producer , gamer and podcast ##er about her spark of inspiration , check it ou ##u ##u ##u ##u ##ut [unk] 	1
1410258242182209546	1237746308200517632	[CLS] nothing worse than the sound of water dripping on your air condition ##er from the neighbor ’ s above … . . i ’ m going out of my mind [unk] 	1
1410244844077846529	123373281	[CLS] it ’ s time to get back to mass thank you , cardinal do ##lan , for reminding us that no man can di ##sp ##ense from divine law , and that if it ’ s safe to go out to dinner , shopping , etc . , it ’ s safe to go to mass . come back home 	0
1410238825184509958	266915712	[CLS] im ##ma start going out by myself more , then im ##ma take vacation ##s by myself . 	2
1410228883648036869	443288170	[CLS] he going out sad [unk] 	2
1410223792287371269	922223532603576320	[CLS] finally stepping out my apartment after 0 days of isolation [unk] don ’ t even wanna go to work 	2
1410221879814672389	1190678006236418048	[CLS] i ’ ma keep it a bill with ya ##ll , i ’ m too much of a lover boy to try to act like this being single shit is fun l ##ma ##oo ##oo cause this shit ass if you ain ’ t the type of go out often 	1
1410221112034746375	274675649	[CLS] im ##a be mad if i gotta go out by myself tonight cause i had fun last night with the random crew [unk] 	1
1410217036689596419	2709353617	[CLS] i just hung out with such a person who suggested we go out to dinner instead of ordering in , as if leaving my air conditioned apartment to walk through air that is on fire is a reasonable course of action 	1
1410213518431903754	919890572	[CLS] i ’ m going out on a limb here since there ’ s been a major problem in my neighborhood with this . anyone caught in a shitty soup ##ed up loud vehicle should get a mandatory minimum prison sentence like they gave for drugs in the 0 ##s . that teach those fuck ##ers to stop messing with us 	1
1410203206135730181	318991844	[CLS] since leaving old job month ago i have stopped smoking cigarettes smoke less weed now . gained 0 pounds mostly muscle wake up better in mornings . feel great about myself . i actually like going to work . who says a bullshit job can t effect you negatively . i disagree 	2
