275839077	2020-08-24T23:43:49.000Z	1298043367511785475	 That’s legit. Goats milk is quality for sure haha. Used to dabble in that like 0-0 years ago i got a Goats milk bar from the CVS next to my office in the city.. haha do you have a link for your Etsy shop? My go-to brand for soap is  .. quality super good	{'place_id': '011add077f4d2da3'}
1288698607995162624	2020-08-24T23:41:10.000Z	1298042700768448513	Need someone to pull up to school and suck some dick🤧	{'place_id': '80b4a4f48d3d0529'}
1195160372086550528	2020-08-24T23:26:28.000Z	1298038999458746369	It feels so good to know I graduated and don’t have to go back to school for a while 😭🙌🏼	{'place_id': 'a40c7aae22398af1'}
324578811	2020-08-24T23:05:22.000Z	1298033689398566912	Why beat ya face if you have to wear a mask? You’re only going to work 😭😭😭	{'place_id': '00c55f041e27dc51'}
2644165827	2020-08-24T23:03:43.000Z	1298033275827519490	Bill watching all educators and children going back to school while he’s safe at home  	{'place_id': '00c39537733fa112'}
3397209207	2020-08-24T22:52:26.000Z	1298030434702503937	When I go out, I make sure I go all out lmfao 	{'place_id': '11cdb607ab2f17bb'}
245441097	2020-08-24T22:52:15.000Z	1298030389588615168	 So keep the restaurants closed indefinitely to the point all go out of business even if social distancing is enforced and patrons and staff are in masks except while eating? Why do you support that?	{'place_id': '4e34bd8e279adffb'}
49477084	2020-08-24T22:48:45.000Z	1298029509053210626	Imma start going out by myself watch 😌	{'place_id': '00c55f041e27dc51'}
245441097	2020-08-24T22:33:44.000Z	1298025728999665664	 Stop killing the restaurant business is my point and allow them to open up at a capacity that adheres to social distancing guidelines before they all go out of business. You want them to stay closed. We move on.	{'place_id': '4e34bd8e279adffb'}
965938326338457600	2020-08-24T22:29:46.000Z	1298024728259702784	Join the union because it’s easy or go to college and be miserable?	{'place_id': '00c55f041e27dc51'}
188880783	2020-08-24T21:31:00.000Z	1298009942801158144	All those thoughts, images, and dreams you got inside your head.. they won’t ever happen unless you go out & make them. Get to work. 😤🤔💭	{'place_id': '18b390731066adcb'}
860166014201466880	2020-08-24T21:20:44.000Z	1298007357155430401	🔥What’s your favorite time?💥It’s GYM TIME FOR ME!👕Rocking  0G:YM short. For some of us going to the gym old going to work. No bullshitting, no talking, just straight head down, headphones, and we… 	{'coordinates': {'type': 'Point', 'coordinates': [-74.4064, 40.9038]}, 'place_id': '27747238af7c459a'}
46547990	2020-08-24T21:06:57.000Z	1298003888935665664	 very relatable for when i go out for mexican, i get way too excited 🌮🌯🍹🥑	{'place_id': '01d7322a3937ed14'}
600258186	2020-08-24T21:01:17.000Z	1298002464541683714	Back to school Thursday time to lock in again and go hard I’m trying to reach some big goals this upcoming year 🤘🏼🤘🏼	{'place_id': '011add077f4d2da3'}
3293713033	2020-08-24T20:51:35.000Z	1298000021040898048	I highkey miss going to school, I hope spring semester gonna be different 🙃	{'place_id': 'de7b13455f6b23f3'}
4289894185	2020-08-24T20:50:38.000Z	1297999782158499842	  Check the date 0 which settlers are you talking about by the way  Arafat came up with the term Palestinians in 0 go to school and learn something besides having a degree in Twitter	{'place_id': '011add077f4d2da3'}
1040608616976400384	2020-08-24T20:43:40.000Z	1297998028499017730	Don’t send your kids back to school, they will be quarantined, you won’t be able to see them. Now is the time to get ready for what is to come. This is what we have been waiting for, the Revelation	{'place_id': '00c39537733fa112'}
1009585250987597825	2020-08-24T20:41:23.000Z	1297997456517496832	To go out and drink? Or go home and sleep?	{'place_id': '011add077f4d2da3'}
990717649	2020-08-24T20:38:35.000Z	1297996748477079555	I William McCullough 0rd In Newyork City ( USA )  waiting on the Elevator in my Apartment Building and getting ready to go out and enjoy my day. (  King ) (  Ace of Spade and King of Spade ) (  I Habibi -  I BeBella… 	{'coordinates': {'type': 'Point', 'coordinates': [-73.99112517, 40.7588419]}, 'place_id': '01a9a39529b27f36'}
990717649	2020-08-24T20:38:28.000Z	1297996721075740673	I William McCullough 0rd In Newyork City ( USA )  waiting on the Elevator in my Apartment Building and getting ready to go out and enjoy my day. (  King ) (  Ace of Spade and King of Spade ) (  I Habibi -  I BeBella… 	{'coordinates': {'type': 'Point', 'coordinates': [-73.99112517, 40.7588419]}, 'place_id': '01a9a39529b27f36'}
990717649	2020-08-24T20:38:23.000Z	1297996698426511362	I William McCullough 0rd In Newyork City ( USA )  waiting on the Elevator in my Apartment Building and getting ready to go out and enjoy my day. (  King ) (  Ace of Spade and King of Spade ) (  I Habibi -  I BeBella… 	{'coordinates': {'type': 'Point', 'coordinates': [-73.99112517, 40.7588419]}, 'place_id': '01a9a39529b27f36'}
990717649	2020-08-24T20:38:18.000Z	1297996679015170056	I William McCullough 0rd In Newyork City ( USA )  waiting on the Elevator in my Apartment Building and getting ready to go out and enjoy my day. (  King ) (  Ace of Spade and King of Spade ) (  I Habibi -  I BeBella… 	{'coordinates': {'type': 'Point', 'coordinates': [-73.99112517, 40.7588419]}, 'place_id': '01a9a39529b27f36'}
990717649	2020-08-24T20:25:59.000Z	1297993578837409794	I William McCullough 0rd In Newyork City ( USA )  waiting on the Elevator in my Apartment Building and getting ready to go out and enjoy my day. (  King ) (  Ace of Spade and King of Spade ) (  I Habibi -  I BeBella… 	{'coordinates': {'type': 'Point', 'coordinates': [-73.99112517, 40.7588419]}, 'place_id': '01a9a39529b27f36'}
990717649	2020-08-24T20:25:54.000Z	1297993558633455619	I William McCullough 0rd In Newyork City ( USA )  waiting on the Elevator in my Apartment Building and getting ready to go out and enjoy my day. (  King ) (  Ace of Spade and King of Spade ) (  I Habibi -  I BeBella… 	{'coordinates': {'type': 'Point', 'coordinates': [-73.99112517, 40.7588419]}, 'place_id': '01a9a39529b27f36'}
269014713	2020-08-24T20:19:46.000Z	1297992014714339340	If Lovecraft Country is going to work, it has to stick with one era of music. The Jeffersons?  it’s all over the place	{'place_id': '011add077f4d2da3'}
120369828	2020-08-24T20:17:18.000Z	1297991392417939457	So many of the people I went to school with are leaving/have left NYC. I hope this city can recover & we can all reunite again soon enough. :(	{'place_id': '01a9a39529b27f36'}
551463880	2020-08-24T20:02:56.000Z	1297987779020849153	 Going out S. A. D.	{'place_id': '011add077f4d2da3'}
1250448464619675648	2020-08-24T19:39:09.000Z	1297981794470567937	openup You want to go to work football, baseball, concert your influence no nose torture test. It could open up the world.0 minutes before getting Sorrento saliva test right there on the spot. 	{'place_id': '1e11d8be00564690'}
533668784	2020-08-24T19:03:15.000Z	1297972757234417667	 My concern is those suburban women who will see their pristine neighborhoods with public housing all over, destroying property values, still want Biden? West side Manhattan liberals are running for the south, still voting lib and the defund the police is making going out dangerou	{'place_id': '011add077f4d2da3'}
2644165827	2020-08-24T18:14:30.000Z	1297960489822101504	I’m not drinking and I wanna go out and it just hit me that sadly everything I can think of revolves around that. Smh	{'place_id': '00c39537733fa112'}
1186752470690729985	2020-08-24T17:59:27.000Z	1297956701283524611	I wanna use my camera today. I wanna go out and take pics.	{'place_id': '002e24c6736f069d'}
1186752470690729985	2020-08-24T17:47:27.000Z	1297953683636977665	I wanna go out on a date	{'place_id': '002e24c6736f069d'}
1141879713314615296	2020-08-24T17:46:53.000Z	1297953542116868104	Packing up orders!!! All orders placed this weekend are going out today 🧡	{'place_id': '01a9a39529b27f36'}
38250742	2020-08-24T17:44:40.000Z	1297952981275549697	JT dead wrong how you comparing club appearances & concerts to essential workers having to go out & work in a pandemic?	{'place_id': '01a9a39529b27f36'}
283216688	2020-08-24T17:40:55.000Z	1297952038207315969	Access to school supplies has ALWAYS been limited. Even before the pandemic. Seeing rich people creating Montessori/Reggio classrooms in their fucking bonus rooms? Come to our fucking homes and build us bonus rooms. We need equity in education like we need air to breathe	{'place_id': 'c8cc2f5f5fe306fa'}
1584840434	2020-08-24T17:36:37.000Z	1297950958094364672	These back to school pictures are a little different this year	{'place_id': '6813a7d84bf141d5'}
398962658	2020-08-24T17:13:57.000Z	1297945252032950272	Sahag workshop back to school hair care in full effect     em John Sahag Workshop 	{'coordinates': {'type': 'Point', 'coordinates': [-73.97603, 40.75701]}, 'place_id': '01a9a39529b27f36'}
1727181500	2020-08-24T16:59:28.000Z	1297941608265142272	  Gotta be the worst way to go out, half conscious with a bunch of teenagers laughing and recording my final moments 	{'place_id': '011add077f4d2da3'}
